# Directed graph: soc-sign-Slashdot090221
# Slashdot Zoo signed social network from February 21 2009
# Nodes: 82144 Edges: 549202
# FromNodeId	ToNodeId	Sign
531	2658	-1
531	2695	-1
531	2767	-1
531	2798	-1
531	2921	1
531	2944	1
531	2965	1
531	3000	-1
531	3049	-1
531	3295	1
531	3423	-1
531	3535	-1
531	3541	-1
531	3586	-1
531	3640	-1
531	3719	-1
531	3815	-1
531	3829	-1
531	3851	-1
531	3927	1
531	4136	-1
531	4533	-1
531	4562	-1
531	4580	-1
531	4675	-1
531	4904	1
531	4951	1
531	5160	-1
531	5209	1
531	5297	-1
531	5424	-1
531	5461	1
531	5607	1
531	5638	1
531	5673	1
531	5849	-1
531	5870	-1
531	5888	-1
531	5922	1
531	5923	1
531	6008	-1
531	6011	-1
531	6017	-1
531	6049	-1
531	6117	1
531	6162	-1
531	6348	1
531	6660	-1
531	6664	1
531	6834	-1
531	6908	-1
531	7044	-1
531	7165	-1
531	7415	-1
531	7695	-1
531	7756	1
531	7908	-1
531	8239	-1
531	8377	-1
531	8475	-1
531	8542	-1
531	8841	-1
531	9218	-1
531	9246	1
531	9393	1
531	9691	-1
531	10164	-1
531	10244	-1
531	10367	-1
531	10411	-1
531	10497	-1
531	10755	-1
531	10796	-1
531	10802	-1
531	10921	-1
531	11033	-1
531	11221	1
531	11254	1
531	11256	-1
531	11384	-1
531	11415	-1
531	11602	-1
531	11628	-1
531	11922	-1
531	12465	-1
531	12910	-1
531	13023	1
531	13393	1
531	13499	-1
531	13930	-1
531	14533	-1
531	14745	-1
531	15313	1
531	15342	-1
531	15374	1
531	15431	1
531	15469	1
531	16139	-1
531	17435	-1
531	17528	1
531	17567	-1
531	17766	-1
531	17998	1
531	18036	-1
531	18119	1
531	18138	-1
531	18178	-1
531	19322	-1
531	20248	-1
531	20428	-1
531	20522	-1
531	20653	-1
531	21345	-1
531	21397	-1
531	22006	-1
531	22242	1
531	24341	-1
531	24965	-1
531	25330	-1
531	25848	-1
531	25971	1
531	26453	1
531	27507	-1
531	27763	-1
531	28330	1
531	28481	-1
531	32048	-1
531	32124	-1
531	32225	1
531	32226	1
531	32227	1
531	32228	1
531	32229	-1
531	32230	-1
531	32231	-1
531	32232	-1
531	32233	-1
531	32234	-1
531	32235	-1
531	32236	-1
531	32237	-1
531	32238	-1
531	32239	-1
531	32240	-1
531	32241	-1
531	32242	-1
531	32243	-1
534	191	1
537	191	1
537	1417	1
537	2280	1
537	3968	1
537	7219	1
537	16150	1
537	32244	1
537	32245	1
537	32246	1
537	32247	-1
539	112	1
539	192	-1
539	228	1
539	336	1
539	411	1
539	421	1
539	530	1
539	531	1
539	661	1
539	838	1
539	899	1
539	1239	1
539	1323	1
539	1582	1
539	1707	1
539	2013	-1
539	2069	1
539	2452	1
539	2490	1
539	2695	1
539	2813	1
539	3531	1
539	3626	1
539	3678	1
539	3806	1
539	4204	1
539	4438	1
539	4733	1
539	4746	1
539	4908	1
539	4951	1
539	5096	1
539	5299	-1
539	5607	1
539	5691	1
539	6469	1
539	7314	1
539	7827	1
539	8109	1
539	8143	1
539	8165	1
539	8193	1
539	8490	1
539	8982	1
539	9235	1
539	9624	-1
539	9633	1
539	9841	1
539	10383	1
539	10492	1
539	10587	1
539	10866	-1
539	12703	-1
539	13037	1
539	13187	1
539	13284	-1
539	13285	1
539	16393	1
539	17839	1
539	18546	-1
539	18688	-1
539	18973	1
539	22008	1
539	22913	-1
539	25037	1
539	25996	1
539	25997	1
539	26075	1
539	26869	1
539	27818	-1
539	29227	1
539	29943	1
539	30299	1
539	31434	1
539	31698	1
539	31734	1
539	31883	1
539	32248	1
539	32249	1
539	32250	1
539	32251	1
539	32252	1
539	32253	1
539	32254	1
539	32255	1
539	32256	1
539	32257	1
539	32258	1
539	32259	1
539	32260	1
539	32261	1
539	32262	-1
539	32263	-1
540	3352	1
540	4664	1
540	6510	1
540	32264	1
540	32265	1
540	32266	1
541	2749	1
541	3472	1
541	3641	-1
541	8724	-1
541	9009	-1
541	28211	1
542	452	1
542	456	1
542	1374	1
542	11372	1
542	32267	1
544	5128	-1
544	6499	-1
544	7129	1
544	11657	-1
544	29578	1
544	29921	1
544	31227	1
544	32268	1
544	32269	1
544	32270	1
544	32271	1
545	35	1
545	636	1
545	770	1
545	885	1
545	911	1
545	1052	1
545	1174	1
545	1344	-1
545	2013	1
545	3684	1
545	3891	1
545	3942	1
545	7827	1
545	8440	1
545	10191	1
545	16475	1
545	16480	-1
545	25986	1
547	260	1
547	411	-1
547	450	1
547	649	1
547	662	1
547	703	1
547	733	1
547	1329	1
547	1700	1
547	1707	1
547	1756	1
547	3417	1
547	3455	1
547	3777	-1
547	3983	1
547	4032	-1
547	4206	1
547	5341	1
547	5749	1
547	7747	1
547	8120	1
547	12703	1
547	13557	1
547	16398	1
547	17848	1
547	18010	1
547	20606	1
547	20856	1
547	25098	1
547	25304	1
547	25847	1
547	29821	1
547	32272	1
547	32273	1
547	32274	1
549	262	1
549	450	1
549	651	1
549	911	1
549	1139	1
549	1239	1
549	1269	1
549	1322	1
549	2170	1
549	2452	1
549	3531	1
549	3794	1
549	5223	1
549	8118	1
549	8440	1
549	8490	1
549	9354	1
549	9765	1
549	11564	1
549	13037	1
549	13043	1
549	15315	1
549	21560	1
549	23550	1
549	25266	1
549	28098	1
549	32275	1
550	183	1
550	450	1
550	618	1
550	1156	1
550	1300	1
550	1332	1
550	1544	1
550	1602	1
550	1635	-1
550	2519	1
550	3134	1
550	3221	1
550	3660	1
550	4496	1
550	5152	1
550	5767	1
550	6241	-1
550	8422	1
550	8472	1
550	9437	1
550	10251	1
550	10258	1
550	11148	1
550	17983	-1
550	25262	1
550	25829	1
550	26015	1
550	28416	1
550	28620	1
550	30273	1
550	32276	1
550	32277	1
551	806	-1
551	1174	-1
551	2733	-1
551	4458	-1
551	5571	-1
551	6845	-1
551	9269	-1
551	9622	-1
551	12417	-1
551	16051	1
551	16510	-1
551	17906	1
551	32278	1
551	32279	-1
557	191	1
557	1349	1
557	1377	1
557	2023	1
557	2553	1
557	2572	1
557	2851	1
557	3264	1
557	3614	1
557	3619	1
557	3824	1
557	6169	1
557	6265	1
557	9397	1
557	11812	1
557	14009	1
557	14137	1
557	14861	1
557	15883	1
557	16368	1
557	20062	1
557	32280	1
558	191	1
558	368	1
558	452	1
558	461	1
558	553	1
558	569	1
558	576	1
558	636	1
558	1357	1
558	1406	1
558	2166	1
558	2720	1
558	2870	1
558	3584	1
558	3617	-1
558	3924	1
558	3943	1
558	4014	1
558	4047	1
558	4161	1
558	5767	1
558	5773	1
558	7292	1
558	8049	-1
558	8080	1
558	8179	1
558	8451	1
558	8656	-1
558	9250	-1
558	9363	-1
558	9546	1
558	12392	1
558	13097	1
558	13205	1
558	14927	-1
558	15555	-1
558	16565	1
558	20280	1
558	20601	1
558	21226	1
558	21840	1
558	22235	1
558	25114	1
558	26087	1
558	28836	1
558	30783	1
558	32281	1
558	32282	1
558	32283	1
558	32284	1
558	32285	1
558	32286	1
558	32287	1
558	32288	1
558	32289	1
558	32290	1
558	32291	-1
558	32292	-1
558	32293	-1
560	749	1
560	1060	1
560	3932	1
560	4173	1
560	4577	1
560	5676	1
560	5716	1
560	16064	1
560	32294	1
560	32295	1
560	32296	1
561	191	1
561	748	1
561	2452	1
561	12964	1
561	32297	1
561	32298	1
562	191	1
562	531	-1
562	906	-1
562	2013	-1
562	2888	-1
562	6136	-1
562	6569	-1
562	7615	-1
562	8108	-1
562	9016	-1
562	9153	-1
562	9351	-1
562	10238	-1
562	10510	-1
562	10762	-1
562	10818	1
562	11643	-1
562	11808	-1
562	14471	-1
562	25588	-1
562	26099	-1
562	32299	-1
562	32300	-1
562	32301	-1
563	69	1
563	81	1
563	85	1
563	112	1
563	308	1
563	389	1
563	718	1
563	911	1
563	1060	1
563	1120	1
563	1140	1
563	1227	1
563	1343	1
563	1544	1
563	1589	1
563	1602	1
563	1726	1
563	1779	1
563	1858	1
563	1958	1
563	2007	1
563	2237	1
563	2303	1
563	2406	-1
563	2452	1
563	2490	1
563	2695	-1
563	2853	1
563	2936	1
563	3014	1
563	3271	1
563	3455	1
563	4016	-1
563	4086	1
563	4557	1
563	4709	1
563	4956	1
563	4965	1
563	4966	1
563	5059	1
563	5179	1
563	5191	1
563	5497	1
563	6167	1
563	6215	1
563	6455	1
563	7085	1
563	8207	1
563	8292	1
563	8302	1
563	8332	-1
563	8472	-1
563	8490	1
563	8758	1
563	8863	1
563	8970	1
563	9062	1
563	9168	1
563	9235	1
563	9346	1
563	9470	1
563	9569	1
563	9882	1
563	10201	1
563	10217	1
563	10619	1
563	11666	1
563	11923	1
563	12081	1
563	13019	1
563	13577	1
563	13688	1
563	13988	-1
563	14150	1
563	16152	1
563	16582	-1
563	17017	-1
563	17031	1
563	17550	1
563	19240	1
563	19406	1
563	19612	-1
563	22378	1
563	24733	-1
563	25666	1
563	26732	1
563	29221	1
563	30748	1
563	31009	1
563	31074	1
563	31732	1
563	32302	1
563	32303	1
563	32304	1
563	32305	1
563	32306	1
563	32307	1
563	32308	1
563	32309	1
563	32310	1
563	32311	1
563	32312	-1
564	1344	1
564	3151	1
564	8508	1
564	9220	1
564	18546	1
564	22645	1
564	24077	1
564	32313	1
565	149	1
565	191	1
565	1105	1
565	1649	1
565	2797	1
565	2835	1
565	3054	-1
565	5076	1
565	9101	1
565	9127	1
565	14255	1
565	22529	1
565	27614	1
565	32314	1
565	32315	-1
565	32316	-1
565	32317	-1
566	18605	1
567	47	1
567	59	-1
567	103	1
567	191	1
567	531	-1
567	629	1
567	922	1
567	2714	1
567	2906	1
567	3054	-1
567	3666	1
567	3894	1
567	7167	1
567	8120	1
567	8467	1
567	11272	1
567	11533	1
567	15968	1
567	15969	1
567	15970	1
567	15971	1
567	15972	1
567	15973	1
567	15974	-1
569	191	1
571	1357	-1
571	3054	-1
571	8431	-1
572	112	1
572	183	1
572	191	1
572	390	1
572	530	1
572	660	1
572	662	1
572	787	1
572	838	1
572	847	1
572	921	-1
572	922	1
572	973	1
572	1052	1
572	1143	1
572	1334	1
572	1364	1
572	1515	1
572	1654	1
572	1782	1
572	2280	1
572	2503	1
572	2929	-1
572	3246	1
572	3347	1
572	3970	1
572	4056	1
572	4382	1
572	4566	1
572	4879	1
572	5579	1
572	5617	-1
572	6234	-1
572	6245	1
572	6331	-1
572	6377	1
572	7514	-1
572	8135	1
572	8585	-1
572	8661	-1
572	8997	-1
572	9193	1
572	11640	1
572	11665	1
572	12564	-1
572	14403	1
572	14548	1
572	14923	1
572	15162	1
572	15893	1
572	15895	1
572	16321	-1
572	17699	-1
572	19340	-1
572	20008	1
572	20328	1
572	22024	1
572	23949	1
572	28332	1
572	29562	1
572	31922	1
572	32318	1
572	32319	1
572	32320	1
572	32321	1
572	32322	1
572	32323	-1
572	32324	-1
572	32325	-1
572	32326	-1
572	32327	-1
574	530	1
574	1268	1
574	1589	1
574	1803	1
574	1964	1
574	2917	1
574	3622	1
574	4779	1
574	6375	1
574	6853	1
574	17364	1
574	19457	1
574	32328	1
574	32329	1
574	32330	1
575	35	1
575	191	1
575	911	1
575	1344	1
575	1389	1
575	3080	1
575	3214	1
575	5077	1
575	5884	1
575	8833	1
575	9193	1
575	15863	1
575	29439	1
576	191	1
576	256	1
576	277	1
576	311	1
576	338	1
576	387	1
576	390	1
576	434	1
576	437	1
576	444	1
576	461	1
576	521	1
576	539	1
576	558	1
576	629	1
576	647	1
576	703	1
576	777	1
576	907	1
576	912	1
576	1200	1
576	1240	1
576	1280	1
576	1514	1
576	1522	1
576	1650	1
576	1766	1
576	1865	1
576	2008	-1
576	2013	-1
576	2057	1
576	2112	1
576	2740	1
576	2835	-1
576	2894	1
576	2900	1
576	2933	1
576	2965	1
576	3207	1
576	3217	1
576	3296	1
576	3444	1
576	3488	1
576	3531	1
576	3553	1
576	3924	1
576	3982	1
576	4047	1
576	4187	1
576	4220	1
576	4609	1
576	4738	1
576	4938	1
576	5256	1
576	5648	1
576	5871	1
576	5888	1
576	6094	1
576	6156	1
576	6200	1
576	6384	1
576	6484	1
576	7194	1
576	7850	1
576	8078	1
576	8490	1
576	8925	1
576	8997	1
576	9035	1
576	9123	-1
576	9235	1
576	9255	1
576	9462	-1
576	9487	1
576	9557	1
576	9780	1
576	10005	1
576	10254	1
576	10297	1
576	10445	1
576	10489	1
576	10747	1
576	12029	1
576	12971	1
576	13818	1
576	13953	1
576	14111	1
576	14739	-1
576	14787	1
576	16005	1
576	17238	1
576	17260	1
576	17335	-1
576	17351	1
576	17528	1
576	17547	1
576	17712	1
576	18546	1
576	18586	1
576	18681	1
576	19143	1
576	19455	1
576	19688	1
576	21267	1
576	21535	1
576	21850	1
576	22359	1
576	22615	1
576	22771	1
576	23984	1
576	24413	1
576	24993	1
576	26074	1
576	26077	1
576	26259	1
576	26829	1
576	29889	1
576	29956	1
576	30642	1
576	31776	1
576	32321	1
576	32331	1
576	32332	1
576	32333	1
576	32334	1
576	32335	1
576	32336	1
576	32337	1
576	32338	1
576	32339	1
576	32340	1
576	32341	1
576	32342	1
576	32343	1
576	32344	1
576	32345	1
576	32346	1
576	32347	1
576	32348	1
576	32349	1
576	32350	1
576	32351	1
576	32352	1
576	32353	1
576	32354	1
576	32355	1
576	32356	1
576	32357	1
576	32358	1
576	32359	1
576	32360	1
576	32361	1
576	32362	1
576	32363	1
576	32364	1
576	32365	1
576	32366	1
576	32367	1
576	32368	1
576	32369	1
576	32370	1
576	32371	1
576	32372	1
577	32373	-1
578	191	1
578	990	-1
578	1120	1
580	191	1
580	277	1
580	330	1
580	425	1
580	450	1
580	516	1
580	661	1
580	919	1
580	1779	1
580	2452	1
580	3051	1
580	3455	1
580	3980	1
580	4168	1
580	4468	1
580	4493	1
580	4521	1
580	5088	1
580	5576	1
580	5641	1
580	5983	1
580	6388	1
580	6882	1
580	9462	1
580	15846	1
580	16155	1
580	18391	1
580	18795	1
580	27800	1
585	32374	1
585	32375	1
585	32376	1
585	32377	1
585	32378	1
588	191	1
588	1574	1
588	1923	-1
588	2057	1
588	3614	1
588	4003	-1
588	4901	1
588	5363	-1
588	7177	1
588	7693	-1
588	8600	-1
588	8746	-1
588	9816	-1
588	12429	-1
588	13132	-1
588	14935	-1
588	15543	-1
588	16760	-1
588	17733	-1
588	21666	-1
588	26864	1
588	29273	-1
588	29577	1
588	32379	1
588	32380	-1
588	32381	-1
588	32382	-1
588	32383	-1
588	32384	-1
588	32385	-1
590	3362	-1
590	23027	-1
590	25331	1
591	11474	1
591	32386	1
592	32387	-1
593	433	-1
593	531	-1
593	534	-1
593	3979	-1
593	6662	-1
593	9546	1
593	9802	-1
593	9813	-1
593	9835	-1
593	10489	-1
593	10762	-1
593	10805	1
593	19668	-1
593	20640	-1
593	20642	-1
593	20643	-1
593	20644	-1
593	32388	-1
593	32389	-1
595	80	1
595	191	1
595	531	-1
595	1802	-1
595	5344	-1
595	32390	1
596	17285	1
597	191	1
598	35	1
598	609	1
598	1052	1
598	1389	1
598	2023	-1
598	2813	1
598	14438	1
598	18519	1
598	18749	1
598	30845	1
599	25	1
599	31	1
599	33	1
599	36	1
599	38	1
599	41	1
599	47	1
599	58	1
599	66	1
599	69	1
599	70	1
599	71	1
599	75	1
599	76	1
599	79	1
599	80	1
599	83	1
599	87	1
599	88	1
599	92	1
599	168	-1
599	191	1
599	197	1
599	351	1
599	632	1
599	719	1
599	731	1
599	733	1
599	734	1
599	737	1
599	739	1
599	754	1
599	760	1
599	801	1
599	806	1
599	813	1
599	837	1
599	846	1
599	847	1
599	857	1
599	862	1
599	928	-1
599	933	1
599	989	1
599	998	1
599	1018	1
599	1028	1
599	1035	1
599	1038	1
599	1042	1
599	1050	-1
599	1056	1
599	1063	1
599	1093	1
599	1120	1
599	1126	1
599	1133	1
599	1136	1
599	1146	1
599	1183	1
599	1193	1
599	1205	1
599	1213	1
599	1223	1
599	1224	1
599	1287	1
599	1310	-1
599	1344	1
599	1350	1
599	1697	1
599	1810	1
599	1929	-1
599	1958	1
599	2205	-1
599	2245	1
599	2267	1
599	2273	1
599	2283	1
599	2418	1
599	2468	1
599	2511	1
599	2513	1
599	2522	1
599	2528	1
599	2548	1
599	2563	1
599	2568	1
599	2577	1
599	2583	1
599	2589	1
599	2619	-1
599	2753	1
599	2800	1
599	2803	1
599	3231	1
599	3536	1
599	4271	1
599	4388	1
599	4392	1
599	4562	1
599	4864	1
599	5446	1
599	5701	1
599	5789	-1
599	5849	1
599	6090	1
599	6522	1
599	6638	1
599	6829	1
599	7020	1
599	7584	1
599	7589	1
599	7724	-1
599	7785	1
599	7855	1
599	7888	1
599	7900	1
599	7964	1
599	8037	1
599	8392	1
599	8801	1
599	8883	1
599	9388	1
599	9396	1
599	9968	1
599	10060	-1
599	10678	1
599	11284	1
599	12371	1
599	12390	1
599	12949	1
599	17991	1
599	19630	1
599	23227	1
599	23228	1
599	23229	1
599	23230	1
599	23231	1
599	23232	1
599	23233	1
599	23234	1
599	23235	1
599	23236	1
599	23237	1
600	170	1
600	191	1
600	341	1
600	906	1
600	4181	1
600	9000	1
600	10205	1
600	16871	1
601	5431	-1
601	17493	-1
602	911	1
602	8440	1
605	47	1
605	190	1
605	191	1
605	196	1
605	241	1
605	245	1
605	263	1
605	315	1
605	402	1
605	421	1
605	450	1
605	539	1
605	550	1
605	551	1
605	609	1
605	660	1
605	662	1
605	875	1
605	907	1
605	1045	1
605	1060	1
605	1304	1
605	1334	1
605	1389	1
605	1417	1
605	1536	1
605	1544	1
605	1561	1
605	1577	1
605	1692	1
605	1758	1
605	1893	-1
605	2490	1
605	2817	1
605	2915	1
605	3097	1
605	3415	-1
605	3948	1
605	3958	1
605	3963	1
605	4016	1
605	4056	1
605	4443	1
605	4451	1
605	4586	1
605	4901	1
605	5199	1
605	5394	1
605	5718	1
605	6235	1
605	6377	1
605	6569	1
605	7320	1
605	7556	1
605	7885	1
605	8052	1
605	8073	1
605	8090	1
605	8103	1
605	8109	1
605	8348	1
605	9238	1
605	9363	-1
605	9604	1
605	10431	1
605	11545	1
605	12950	1
605	13194	1
605	14080	1
605	14561	1
605	15115	1
605	15939	1
605	16125	1
605	16218	1
605	16559	1
605	16978	-1
605	18323	1
605	19778	1
605	20278	1
605	20468	1
605	20727	1
605	20944	1
605	21478	1
605	21567	1
605	22048	1
605	23240	1
605	23241	1
605	23242	1
605	23243	1
605	23244	1
605	23245	1
605	23246	1
605	23247	1
605	23248	1
605	23249	1
605	23250	1
605	23251	1
605	23252	1
605	23253	1
605	23254	1
605	23255	1
605	23256	1
605	23257	1
605	23258	1
605	23259	1
605	23260	1
605	23261	1
605	23262	1
605	23263	1
605	23264	1
606	191	1
606	197	1
606	625	-1
606	940	-1
606	1007	1
606	1247	1
606	1504	1
606	2084	1
606	2846	-1
606	3372	1
606	6044	1
606	6219	1
606	6874	1
606	7593	1
606	8612	-1
606	8895	1
606	8938	1
606	11337	1
606	11545	1
606	15487	-1
606	15902	1
606	18987	1
606	20072	1
606	21017	1
606	22460	1
606	23268	1
606	27184	1
606	32391	1
606	32392	1
606	32393	1
606	32394	1
606	32395	1
606	32396	1
606	32397	1
606	32398	1
606	32399	1
606	32400	1
606	32401	1
606	32402	1
607	191	1
607	32403	1
609	176	1
609	262	1
609	313	1
609	321	1
609	356	1
609	598	1
609	2280	1
609	3055	-1
609	3347	1
609	3942	1
609	4968	1
609	5641	1
609	6737	-1
609	7216	1
609	8738	-1
609	8975	1
609	9865	-1
609	10226	1
609	10315	1
609	12519	1
609	24269	-1
609	26231	1
609	30663	1
609	32404	1
609	32405	1
609	32406	1
611	12883	1
611	32407	1
613	1	1
613	23814	1
613	36059	1
614	0	1
614	1	1
614	4	1
614	31	1
614	47	1
614	52	1
614	58	1
614	59	1
614	62	1
614	70	-1
614	80	1
614	98	1
614	111	1
614	161	1
614	172	1
614	176	-1
614	195	1
614	308	1
614	626	1
614	636	1
614	638	1
614	660	1
614	663	1
614	672	1
614	706	1
614	707	1
614	718	1
614	752	1
614	758	1
614	787	-1
614	871	1
614	940	1
614	988	-1
614	1005	-1
614	1075	-1
614	1076	1
614	1118	1
614	1120	1
614	1132	-1
614	1174	1
614	1201	1
614	1219	1
614	1393	1
614	1485	1
614	1522	1
614	1589	-1
614	1668	1
614	1675	-1
614	1755	1
614	1836	1
614	1847	-1
614	1893	-1
614	1929	-1
614	2007	1
614	2029	1
614	2049	1
614	2065	1
614	2127	1
614	2220	1
614	2317	1
614	2415	-1
614	2423	-1
614	2455	1
614	2484	1
614	2518	-1
614	2635	1
614	2715	1
614	2814	1
614	2872	1
614	2956	1
614	3049	1
614	3093	1
614	3100	-1
614	3218	1
614	3310	1
614	3326	1
614	3396	-1
614	3404	-1
614	3415	1
614	3702	1
614	3725	1
614	3880	-1
614	3899	1
614	3945	-1
614	4096	-1
614	4311	-1
614	4332	-1
614	4387	-1
614	4565	-1
614	4567	1
614	4643	1
614	4759	-1
614	4904	1
614	4937	-1
614	4943	1
614	4969	1
614	4990	1
614	5157	-1
614	5358	1
614	5390	1
614	5756	-1
614	5871	-1
614	5911	1
614	5912	1
614	5950	1
614	5951	1
614	5952	1
614	5953	1
614	5954	1
614	5955	1
614	5956	1
614	5957	1
614	5958	1
614	5959	1
614	5960	1
614	5961	1
614	5962	1
614	5963	1
614	5964	1
614	5965	1
614	5966	1
614	5967	1
614	5968	1
614	5969	1
614	5970	1
614	5971	1
614	5972	1
614	5973	1
614	5974	1
614	5975	1
614	5976	1
614	5977	1
614	5978	1
614	5979	1
614	5980	1
614	5981	1
614	5982	1
614	5983	1
614	5984	1
614	5985	1
614	5986	1
614	5987	1
614	5988	1
614	5989	1
614	5990	1
614	5991	1
614	5992	1
614	5993	1
614	5994	1
614	5995	1
614	5996	1
614	5997	1
614	5998	1
614	5999	1
614	6000	1
614	6001	1
614	6002	1
614	6003	1
614	6004	1
614	6005	1
614	6006	1
614	6007	1
614	6008	1
614	6009	1
614	6010	1
614	6011	-1
614	6012	-1
614	6013	-1
614	6014	-1
614	6015	-1
614	6016	-1
614	6017	-1
614	6018	-1
614	6019	-1
614	6020	-1
614	6021	-1
614	6022	-1
614	6023	-1
614	6024	-1
614	6025	-1
614	6026	-1
614	6027	-1
614	6028	-1
614	6029	-1
614	6030	-1
614	6031	-1
614	6032	-1
614	6033	-1
614	6034	-1
614	6035	-1
614	6036	-1
614	6037	-1
614	6038	-1
614	6039	-1
614	6040	-1
614	6041	-1
614	6042	-1
614	6043	-1
614	6044	-1
614	6045	-1
614	6046	-1
614	6047	-1
615	1	1
615	197	1
615	621	1
615	2102	1
615	4458	1
615	6595	1
615	11069	1
615	15222	1
615	16272	1
615	16425	1
615	26385	1
615	36060	1
615	36061	1
615	36062	1
615	36063	1
615	36064	1
615	36065	1
616	1	1
616	3	1
616	11	1
616	52	1
616	53	1
616	59	-1
616	60	1
616	66	1
616	67	1
616	70	1
616	76	1
616	79	1
616	83	1
616	89	1
616	92	1
616	94	1
616	100	1
616	168	1
616	170	1
616	216	1
616	351	1
616	621	1
616	624	1
616	640	1
616	657	1
616	686	1
616	725	1
616	813	1
616	832	1
616	843	1
616	846	1
616	933	1
616	949	1
616	974	1
616	989	1
616	993	1
616	1018	1
616	1028	1
616	1034	1
616	1035	1
616	1042	1
616	1055	1
616	1063	1
616	1069	1
616	1087	1
616	1093	1
616	1111	1
616	1120	1
616	1125	1
616	1153	1
616	1176	1
616	1177	1
616	1188	1
616	1199	1
616	1203	1
616	1206	1
616	1223	1
616	1224	1
616	1234	1
616	1310	1
616	1350	1
616	1357	1
616	1498	-1
616	1511	1
616	1585	1
616	1611	1
616	1723	1
616	1829	1
616	1849	1
616	1865	1
616	1872	1
616	1877	1
616	1881	1
616	2044	1
616	2115	1
616	2117	1
616	2127	1
616	2173	1
616	2178	1
616	2205	1
616	2345	1
616	2451	1
616	2508	1
616	2510	1
616	2514	1
616	2536	1
616	2538	1
616	2558	1
616	2567	1
616	2577	1
616	2630	1
616	2631	1
616	2695	1
616	2876	1
616	2927	1
616	2963	1
616	2967	1
616	3140	1
616	3264	1
616	3532	1
616	3594	1
616	3657	1
616	3659	1
616	3709	1
616	3729	1
616	3759	1
616	3893	1
616	4281	-1
616	4375	1
616	4530	1
616	4652	1
616	4696	1
616	4822	1
616	4892	1
616	4986	1
616	5277	1
616	5297	1
616	5343	1
616	5557	1
616	5559	1
616	5565	1
616	5566	1
616	5623	1
616	6104	1
616	6133	1
616	6135	1
616	6275	1
616	6361	1
616	6771	1
616	7033	1
616	7329	1
616	7591	1
616	7683	1
616	7689	1
616	7737	1
616	8033	1
616	8232	1
616	8254	1
616	8405	1
616	8409	1
616	8681	1
616	8895	1
616	9384	1
616	9981	1
616	11217	1
616	11382	1
616	12222	1
616	12905	1
616	13112	1
616	13396	1
616	13939	1
616	14976	1
616	15986	1
616	16272	1
616	16677	1
616	17118	1
616	17632	1
616	17634	1
616	17769	1
616	20915	1
616	21941	1
616	24886	1
616	25004	1
616	25654	1
616	26915	1
616	26916	1
616	26917	1
616	26918	1
616	26919	1
616	26920	1
616	26921	1
616	26922	1
616	26923	1
616	26924	1
616	26925	1
616	26926	1
616	26927	1
616	26928	1
616	26929	1
616	26930	1
616	26931	1
616	26932	1
616	26933	1
616	26934	1
616	26935	1
616	26936	1
616	26937	1
617	90	-1
617	862	-1
617	1310	-1
617	1928	-1
617	2093	-1
617	2347	1
617	5266	-1
617	7821	-1
617	14612	-1
617	24291	-1
617	36066	1
618	1	1
618	36	1
618	41	1
618	80	1
618	191	1
618	321	1
618	636	1
618	938	1
618	1298	1
618	1323	1
618	1650	1
618	1853	1
618	2092	1
618	2173	1
618	2280	1
618	2455	1
618	3569	1
618	3761	1
618	6197	1
618	6479	1
618	6631	1
618	11393	1
618	15513	1
618	16842	1
618	17376	1
618	19568	1
618	29374	1
618	29745	1
618	34223	1
619	90	-1
619	1093	1
619	1881	1
619	2542	1
619	7731	-1
619	12629	1
619	13274	1
619	14044	1
619	19643	1
619	36067	1
619	36068	1
620	97	1
620	277	1
620	310	1
620	330	1
620	665	1
620	703	-1
620	717	1
620	940	1
620	1042	1
620	1088	1
620	1445	1
620	1648	-1
620	1701	1
620	2013	-1
620	2569	1
620	2788	1
620	2811	1
620	2977	1
620	3264	1
620	3317	1
620	3617	1
620	3787	1
620	3932	1
620	4188	1
620	4700	-1
620	4728	1
620	4982	1
620	5191	1
620	5225	1
620	5699	1
620	5999	-1
620	6024	1
620	6151	1
620	6468	1
620	6651	-1
620	6890	-1
620	7211	1
620	7821	-1
620	7986	-1
620	8029	-1
620	8407	-1
620	8940	1
620	9171	-1
620	11860	1
620	12328	-1
620	13254	-1
620	13725	1
620	14137	1
620	15062	1
620	15138	1
620	15284	1
620	15927	-1
620	16631	-1
620	16767	1
620	16837	1
620	18373	1
620	18570	1
620	19529	-1
620	20472	-1
620	24025	1
620	25141	-1
620	25939	1
620	32073	1
620	34068	1
620	34904	-1
620	36008	1
620	36069	1
620	36070	1
620	36071	1
620	36072	1
620	36073	1
620	36074	-1
620	36075	-1
620	36076	-1
620	36077	-1
620	36078	-1
620	36079	-1
620	36080	-1
620	36081	-1
620	36082	-1
621	2613	1
622	1	1
622	8	-1
622	9	1
622	17	1
622	50	-1
622	53	-1
622	58	1
622	74	1
622	79	1
622	80	1
622	83	-1
622	125	-1
622	144	-1
622	168	-1
622	216	1
622	530	1
622	657	-1
622	668	1
622	679	1
622	686	1
622	733	1
622	762	1
622	882	-1
622	919	-1
622	937	1
622	941	-1
622	949	-1
622	957	1
622	958	1
622	1013	1
622	1032	1
622	1069	1
622	1111	1
622	1224	1
622	1439	-1
622	1447	1
622	1470	1
622	1483	1
622	1881	1
622	1894	-1
622	1930	-1
622	1931	1
